task_id,domain,difficulty,agent,model,trial,cc_precision,cc_recall,cc_f1,success_f1,failure_f1,required_observation_recall,overconstraint_rate,underspecification_rate,donespec_valid,near_miss_detection_rate,near_miss_false_accept_rate,valid_accept_rate,verifier_robustness_balanced_accuracy,task_success,own_spec_pass,spec_action_consistency,self_violation_rate,quadrant,mutation_id,mutation_class,mutation_taxon,failure_mode,violated_criteria,failure_family
calendar_051,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_051_success_011,side_effect
calendar_024,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_024_success_011,side_effect
calendar_032,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_032_success_011,side_effect
calendar_026,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_026_success_011,side_effect
calendar_027,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_027_success_011,side_effect
calendar_040,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_040_success_011,side_effect
calendar_058,calendar,L3,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_058_success_011,side_effect
calendar_055,calendar,L3,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_055_success_011,side_effect
calendar_054,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_054_success_011,side_effect
calendar_025,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_025_success_011,side_effect
calendar_062,calendar,L3,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_062_success_011,side_effect
calendar_061,calendar,L3,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_061_success_011,side_effect
calendar_029,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_029_success_011,side_effect
calendar_021,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_021_success_011,side_effect
calendar_046,calendar,L2,oracle_spec,mock,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,good_spec_good_execution,unrelated_side_effect,side-effect violation,unrelated_side_effect,collateral_change,calendar_046_success_011,side_effect
